company,jk,posting_date,job_description,job_type,job_title,job_location,salary,state,zip_code,scrape_time,url
,jk=06a809823d2d60f9,12 days ago,"We are looking for LIVE Hosts for a new show we are getting ready to produce.?

Are you a professional? Do you have a natural personality that shines well on-air? We are looking for a host who will be comfortable being on camera and talking to our guest speakers about luxury living.

?Our main business is thevalormedia and we manage people like Wolf of wall street and Ed Mylett. These would be the kinds of guests we will have appear on set with you as the ""host"" of the show.?

Host Responsibilities:?

We will film in a studio early January- this will be an ongoing series. We will have more details as far as frequency requirements after we accomplish the first round.?
This person will be the face and voice of the show and must have passion for money/luxury lifestyle.?
Goal- Execution of TV interviews with show guests, such as artists, high end clients, and expand on their lives, their work, and the making, managing and spending of money.
?Report live on location as necessary, - looking for professionals in LA
?Display an approachable but very professional easy to get along with personality.?
We are excited to be producing the next big thing... apply if you want to be a part of it!",Job Type,Live Tv host,,$50 - $75 an hour,,,0:00:05.238962,https://www.indeed.com/viewjob?jk=06a809823d2d60f9
Activision,jk=2d9fafad2301e384,16 days ago,"Job Title:
Requisition ID:
Job Description:",,Associate Researcher,,,,,0:00:05.379236,https://www.indeed.com/viewjob?jk=2d9fafad2301e384
TSA (Transportation Security Administration),jk=4ed82aed57e47716,4 days ago,"Securing Travel, Protecting People - At the Transportation Security Administration, you will serve in a high-stakes environment to safeguard the American way of life. In cities across the country, you would secure airports, seaports, railroads, highways, and/or public transit systems, thus protecting America's transportation infrastructure and ensuring freedom of movement for people and commerce. For additional information about our agency please: Click Here
Requirements
Conditions of Employment
You must possess U.S. Citizenship or be a U.S. National.
You must complete a favorable Background Investigation (BI).
Must pass pre-employment drug screening AND random drug/alcohol testing.
You must hold a valid driver's license.
Selective Service registration is required.
See ""Conditions of Employment"" and ""Other Information"" sections.",Job Type,Transportation Security Inspector,,"$57,782 - $89,525 a year",,,0:00:05.423976,https://www.indeed.com/viewjob?jk=4ed82aed57e47716
International Rescue Committee,jk=4830fe4f39854418,27 days ago,"Requisition ID: req22832
Job Title: Immigration Assistant
Sector: Immigration &amp; Citizenship
Employment Category: Fixed Term
Employment Type: Full-Time
Open to Expatriates: No
Location: Los Angeles, CA USA
Job Description
The position supports legal practitioners (attorneys and/or Department of Justice (DOJ) accredited representatives) in representing clients before United States Citizenship and Immigration Services (USCIS) and conducting community-based orientations and workshops. IRC is a lead agency responding to the Afghan evacuation and will be serving thousands of Afghan parolees this year. This position will focus on supporting legal services for Afghan parolees, which will include a range of services such as orientations and individual screenings, family-based immigrant petitions and adjustments of status, Special Immigrant self-petition-based adjustments of status, and affirmative asylum, as well as other avenues for seeking permanent status that may become available. It is encouraged that staff hired in this role will work towards DOJ accreditation with support from IRC’s Immigration Technical Unit based at IRC Headquarters.

Qualifications
Bachelor’s degree in relevant field.
Demonstrated success working and communicating effectively in a multi-cultural environment and with Limited English Proficient populations.
Able to work effectively in a team environment, as well as take independent initiative
Excellent attention to detail and strong organizational skills
Proficient in Microsoft Office applications (Word, Excel, Outlook) and comfortable utilizing online software and programs.

Excellent communication skills with proficiency in written and spoken English is required.

Proficiency or fluency in Dari, Pashto, and/or Farsi strongly preferred.
Demonstrated dedication to immigrant rights, social justice, and/or human rights based on work experience, volunteer service, or educational activities.
Previous experience with immigration legal or social services is strongly preferred.
Familiarity with immigration software and experience with data entry and management are a plus.
Community-based outreach and/or work promoting immigrant rights experience is preferred.",Full-time,Immigration Assistant,,,,,0:00:05.475389,https://www.indeed.com/viewjob?jk=4830fe4f39854418
,jk=424911b67b597e2b,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Job Title:  Order SpecialistReports to: Team LeadJob Location:  Los Angeles, CA - Remote (Must be a CA resident to come into the office as needed)About SHEINSHEIN Distribution Corporation distributes SHEIN’s products in the U.S. Founded in 2012, SHEIN is a leading global online retailer with operations in Guangzhou, Singapore and Los Angeles, along with other key markets. SHEIN reaches consumers across more than 150 countries and regions around the world. We place a premium on choice, delivering more than 6,000 new fashion, beauty and lifestyle products daily with more than 600,000 items available. Our mission is to help people express their individuality through the latest trends that are accessible and affordable. To learn more about SHEIN, follow us at shein.com, instagram.com/sheinofficial and youtube.com/shein.Position Summary: As a growing company, we are looking for dedicated, enthusiastic, kindly order specialist who is eager to grow in a dynamic work environment. As a order specialist, you need to confirm the order information with customers. We provide our own proprietary analytical models and rules to process orders.Job Responsibilities: Communicate with customers to confirm the order information via email, telephone, etc.Provide feedback in time when finding work-related problems.Job Requirements: High school diploma or equivalent.Good spoken and written communication skills, patient and friendly.Proficiency in using MS office.Relevant customer service work experience is preferred.SHEIN Distribution is an equal opportunity employer committed to a diverse workplace environment.Job Type: Full-timePay: $17.00 - $22.00 per hourBenefits:401(k)Dental insuranceHealth insurancePaid time offVision insuranceSchedule:8 hour shiftOn callWeekend availabilityWork Location: One location",Job Type,Order Specialist,",CA,90021",$17 - $22 an hour,",CA,90021",90021,0:00:05.777490,https://www.indeed.com/viewjob?jk=424911b67b597e2b
,jk=31ec4670192eaab4,,"Interested in learning what it takes to become an entry-level Border Patrol Agent? Join us for a LIVE recruitment webinar Wednesday, January 5, 1:00-2:00 pm EDT to learn how to start your career with U.S. Customs and Border Protection. Pre-Register today by selecting this site's Apply link to join CBP's Talent Network which will enable you to REGISTER and receive information about attending the webinar.As a Border Patrol Agent (BPA) you will be part of our 60,000-employee workforce that strives to protect the American people, safeguard our borders, and enhance the nation’s economic prosperity. Being a Border Patrol Agent makes you a valuable member of the Federal Law Enforcement Officer (LEO) profession.U. S Customs and Border Protection (CBP), a component of the Department of Homeland Security (DHS), is one of the world's largest law enforcement organizations and is charged with keeping terrorists and their weapons out of the U.S. while facilitating lawful international travel and trade. CBP takes a comprehensive approach to border management and control, combining customs, immigration, border security, and agricultural protection into one coordinated and supportive activity.Job Type: Full-timePay: $49,508.00 - $78,269.00 per yearBenefits:401(k)401(k) matchingDental insuranceEmployee assistance programHealth insuranceLife insurancePaid time offRetirement planVision insuranceSchedule:8 hour shiftOvertimeWork Location: Multiple Locations",Job Type,Customs and Border Patrol Agent LIVE Recruitment Webinar January 5 2022,,"$49,508 - $78,269 a year",,,0:00:05.809493,https://www.indeed.com/viewjob?jk=31ec4670192eaab4
UNITED PARCEL SERVICE,jk=906d81ab0bc9b9d0,30+ days ago,"$15 / hour
Shift: Twilight (5:00 PM - 10:00 PM) Night (10:00 PM - 5:00 AM)

UPS Quick Apply

Applying for this role online is quick and easy – and you could even schedule your first day of work within 30 minutes!


The steps are simple:

1) Create a profile so you can save your place in the process and keep track of your progress.

2) Watch a couple of short videos to see what the job is really like.

3) Provide some basic information in our online application process.

4) Receive your job offer and schedule your first day of work.


SHIFT YOUR TEAM

Who exactly are UPS Warehouse Workers? Also known as Package Handlers, many of our WarehouseWorkers start out as seasonal employees but we also hire warehouse workers throughout the year. They are a diverse, collaborative, energetic team who enjoy fast-paced work.

So what does it take to make it through a busy shift moving boxes and packages?


The ability to lift up to 70 lbs
Stamina – this is a workout like no other!
Legal right to work in the U.S.
An eye for detail
Reliability, responsibility, and a really good pair of work shoes

SHIFT YOUR BENEFITS

What’s in it for you? You’ve read about the quick application process, tight team, and active work… but what else do we offer to that makes being a UPS Warehouse Worker such a great gig?


Excellent weekly pay
Safe work environment
Up to $25,000 in tuition assistance
401(k)
Medical, dental and vision after waiting period
And so much more


SHIFT YOUR PURPOSE

So what is UPS all about? Well, you’re probably already familiar with us – we’re the brown trucks delivering everything from diapers and dish towels to holiday gifts and college care packages to life-saving medicines.


But we’re more than that. We’re also hardworking, efficient package handlers and friendly, focused drivers. We’re professionals working in finance, IT, engineering, marketing, and more. We are building our business ethically, safely, sustainably, and in an environmentally conscientious way. We are here to deliver what truly matters – to customers, communities, colleagues, the world, and you and your career.

UPS is an equal opportunity employer. UPS does not discriminate on the basis of race/color/religion/sex/national origin/veteran/disability/age/sexual orientation/gender identity or any other characteristic protected by law",,Warehouse Worker - Package Handler,,,,,0:00:05.878146,https://www.indeed.com/viewjob?jk=906d81ab0bc9b9d0
The Conga Room,jk=22087daddd84d223,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","We are looking for fun and energetic girls who can assist our bottle service team amplify our ambiance. The Sparkler girl will support and assist the bottle server throughout the night with:Bottle presentation showsCreating fun and creative signage for the marqueeDancing, smiling, and creating a fun environment for our guestsQualifications21+Must have a positive attitudedMust love to danceJob Type: Part-timePay: From $25.00 per hourSchedule:HolidaysNight shiftWeekend availabilityAbility to commute/relocate:Los Angeles, CA 90015: Reliably commute or planning to relocate before starting work (Preferred)Shift availability:Night Shift (Preferred)Work Location: One location",Job Type,Sparkler Girl,",CA,90015",From $25 an hour,",CA,90015",90015,0:00:05.921271,https://www.indeed.com/viewjob?jk=22087daddd84d223
Activision,jk=7df371a122fae412,16 days ago,"Job Title:
Requisition ID:
Job Description:",,Dev Support Technician I,,,,,0:00:05.968201,https://www.indeed.com/viewjob?jk=7df371a122fae412
Nordstrom,jk=64a4726a08b735be,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Earn up to a $500 sign-on bonus PLUS the opportunity for overnight hourly premium payThis is a great job for someone who thrives in a fast-paced environment, is self-motivated and committed to providing outstanding customer service every day.A day in a life…Work in the eye of the storm, keeping the stockrooms and sales floor organized, re-stocked and tidyBe the keeper of the merchandise, completing all inventory processes and making sure merchandise is properly checked in and is accurately ticketedProvide general support to the store including set up for special events, markdowns and relocation of fixturesYou own this if you have…A high level of ownership, accountability and initiativeHad success working in a fast-paced environment thanks to your ability to prioritize multiple tasksStrong organizational skills and attention to detailThe ability to frequently lift and carry up to 25 pounds and occasionally up to 50 poundsThe ability to work a flexible schedule based on business needs (most common shifts start early morning, with some stores needing overnight)We’ve got you covered…Our employees are our most important asset and that’s reflected in our benefits. Nordstrom is proud to offer a variety of benefits to support employees and their families, including:Medical/Vision, Dental, Retirement and Paid Time AwayLife Insurance and DisabilityMerchandise Discount and EAP ResourcesA few more important points...The job posting highlights the most critical responsibilities and requirements of the job. It’s not all-inclusive. There may be additional duties, responsibilities and qualifications for this job.Nordstrom will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.Applicants with disabilities who require assistance or accommodation should contact the nearest Nordstrom location, which can be identified at www.nordstrom.com.© 2020 Nordstrom, Nordstrom Careers Privacy Policy: https://careers.nordstrom.com/#/contact-us/privacyJob Types: Full-time, Part-timePay: From $16.05 per hourSchedule:Day shiftHolidaysMonday to FridayNight shiftWeekend availabilitySupplemental Pay:Signing bonusWork Location:One locationWork Remotely:NoWork Location: One location",Job Type,Stock and Inventory Associate,",CA,90017",From $16.05 an hour,",CA,90017",90017,0:00:06.310857,https://www.indeed.com/viewjob?jk=64a4726a08b735be
CMC Groups,jk=9cb45669e2d30afc,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","An exciting opportunity now exists to join Cornerstone Marketing, a LEADING Authorized Retailer for AT&amp;T and DirecTV. As a company, we are experiencing tremendous growth; and are seeking dedicated, ambitious enthusiastic Sales Representatives with an entrepreneurial drive who is eager to grow in a fun, dynamic work environment.Is being part of an Award-Winning team that passionately cares about customers and delivers best-in-class service important to you? Then you’ll love being a member of our Sales Team.DUTIES: · Communicate and understand customer issues· Establish a relationship with business owners and professionals· Represent the AT&amp;T brand with the utmost professionalism and courtesy· Build value by offering tailored and thoughtful solutions to fit each business needREQUIRED: . Positive attitude and student mentality.Proficient listening, verbal, and written communication skills.Extremely self-motivated.Ability to adapt to a variety of customers.Strong work ethic and inner drive to continually acquire new clientsCOMPENSATION/ PERKS: · With average annual earnings in commissions at $50-$70K nationwide and top performers making over $100k, our Sales Agents experience high rewards for strong performances.· No Experience necessary, ONLY WILLINGNESS TO LEARN AND EXCEL· Training Provided· Growth Opportunities within the company- No favoritism/ Politics· Meet sales expectations and get promoted!· Learn from the best within the industry· Gain leadership experience and learn to master managing a team· Grow and develop communication skills, peoples skills, and confidence· Be within the right proximity to leverage yourself to the lifestyle you deserve!!Job Type: Full-timePay: $60,000.00 - $80,000.00 per yearWork Location: Multiple Locations",Job Type,AT&T Customer Service Representative,,"$60,000 - $80,000 a year",,,0:00:06.339479,https://www.indeed.com/viewjob?jk=9cb45669e2d30afc
